,right_ans,student_ans,similarity,grammer_check,keyword_sum,score
698,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","When connecting electronic products, the resulting pre-products did not turn off because they were connected in parallel rather than in series.",0.65213436,0,0,1.0
699,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Each electronics is connected in parallel so that electricity can flow in the other direction even if one side is cut off, so other electronics can operate even if the air conditioner is turned off.",0.7438352,0,0,1.0
700,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","This is because electronics are connected in parallel. When connected in series, current moves to one outlet, so other electronics will be turned off when air conditioners are connected to the outlet in parallel, but when connected in parallel, current flows separately, so other electronics will not be turned off even if the air conditioner is turned off.",0.8636244,0,0,1.0
701,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","It flows in parallel, and even if one circuit is cut off, current flows.",0.62398463,0,0,1.0
702,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The sensor in the air conditioner detects excessive power and turns off the power in the air conditioner before a major problem occurs,0.6329414,0,0,1.0
703,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Electricity is generated from the flow of electrons. However, electronic components in the home are connected in parallel. Therefore, even if one electronics is turned off to block the movement of electrons, electrons still flow to the other electronics, so the power is not turned off.",0.6911261,0,0,1.0
704,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Most of the appliances we use are connected in parallel. Unlike serial connections that connect multiple electronic products to one through one wire, each electronic product is connected through a different wire, so other electronic products are not greatly affected even if a problem occurs in one electronic product.",0.77024853,0,0,1.0
705,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","This is because other electronics other than air conditioners were not used above the amount of electricity. Electronics are all connected to the same outlet, but it doesn't matter if the air conditioner uses too much power because the outlet carries the same current to each outlet hole.",0.90499556,0,0,1.0
706,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","The method of connecting electronics is serial connection to one wire, and parallel connection to several paths. In a given situation, if the electronics are connected in parallel, there is no problem with the code connected by other electronics.",0.5899926,0,0,1.0
707,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Since it's connected in parallel,",0.2505763,0,0,1.0
708,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",-,-0.08600757,0,0,1.0
709,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","All the electronics used in everyday life are connected in parallel with the outlet. Therefore, the current supplied to all electronics is supplied to each of them, so even if the air conditioner grows, the other electronics do not turn off",0.7069751,0,0,1.0
710,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Electronics are connected in parallel so that if one device fails, all devices will not stop working. Therefore, the failure of the air conditioner does not stop the operation of other devices.",0.7722217,0,0,1.0
711,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","This is because electronics are connected in parallel. Parallel connections are connected separately, and even if the current of one product is cut off, other products work as they are.",0.73918813,0,0,1.0
712,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",?,-0.14268205,0,0,1.0
713,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Well.,0.03166501,0,0,1.0
714,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
715,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The AC consumes the most power,0.35288545,0,0,1.0
716,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Only the air conditioner is overheating,0.57934225,0,0,1.0
717,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Of course.,0.0034246452,0,0,1.0
718,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's in parallel,0.13510805,0,0,1.0
719,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Don't know,0.0030097417,0,0,1.0
720,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Scientists made it well,0.18387982,0,0,1.0
721,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",yes,-0.027084785,0,0,1.0
722,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The AC has more power than I need,0.4209372,0,0,1.0
723,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",??,-0.13083546,0,0,1.0
724,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because air conditioners have the highest energy consumption among home appliances.,0.48000628,0,0,1.0
725,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",There's a switch,0.26729378,0,0,1.0
726,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",.,-0.07773659,1,0,1.0
727,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Use a good multi-tab,0.062285528,0,0,1.0
728,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","All outlets are connected in parallel, so they do not affect other outlets.",0.6913052,0,0,1.0
729,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Yeah.,-0.032609615,0,0,1.0
730,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because the outlet is connected in series structure.,0.39014196,0,0,1.0
731,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
732,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's because we did it in parallel,0.31418312,0,0,1.0
733,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Only FUSE is breaking up Everything else won't disconnect,0.51411515,0,0,1.0
734,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",in parallel,0.08421777,1,0,1.0
735,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
736,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because it was connected in parallel.,0.2570844,0,0,1.0
737,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I can't turn it off,0.1379812,0,0,1.0
738,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Well...,-0.030915411,0,0,1.0
739,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because the limit voltage at which the fuse operates is different for each electronic product.,0.50491875,0,0,1.0
740,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
741,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I think only the air conditioner turned off because I used more than the amount of electricity,0.7235243,0,0,1.0
742,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",M and D,-0.115276985,0,0,1.0
743,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Yes, yes, yes",-0.014202571,0,0,1.0
744,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Mall,-0.04374847,0,0,1.0
745,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
746,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
747,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
748,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know,-0.0047535053,0,0,1.0
749,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",M and D,-0.115276985,0,0,1.0
750,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
751,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
752,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
753,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
754,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",M and D,-0.115276985,0,0,1.0
755,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.I don't know. I don't know.,0.107842684,28,0,0.0
756,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know,-0.0047535053,0,0,1.0
757,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
758,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",M and D,-0.115276985,0,0,1.0
759,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",M and D,-0.115276985,0,0,1.0
760,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know,-0.0047535053,0,0,1.0
761,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I didn't pay the electricity bill,0.25010458,0,0,1.0
762,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",.,-0.07773659,1,0,1.0
763,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't understand.,-0.025621284,0,0,1.0
764,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",reserve power,0.32737407,1,0,1.0
765,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",M and D,-0.115276985,0,0,1.0
766,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
767,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",.,-0.07773659,1,0,1.0
768,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","The outlet is the role of supplying power and the overuse of power is the air conditioner, so the air conditioner is burdensome and the rest is fine. The rest is fine",0.71170044,1,0,1.0
769,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The refrigerator absorbs the most electricity,0.3565038,0,0,1.0
770,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because objects that are heavily electrically used are dynamically interrupted by current supply,0.5591782,0,0,1.0
771,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because objects that use electricity heavily automatically interrupt the supply of electricity,0.5751722,0,0,1.0
772,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because objects with heavy current use automatically lose their current supply.,0.52438,0,0,1.0
773,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because objects that use current heavily automatically stop supplying current.,0.60884386,0,0,1.0
774,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","""The air conditioner is too weak to receive electricity",0.44727707,0,0,1.0
775,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Like other electronics, if you build up strength, the air conditioner will not turn off.""",0.5466528,1,0,1.0
776,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I think it is similar to the reason why even my friends who run with me don't stop because they are tired while running,0.35007834,0,0,1.0
777,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","""The air conditioner is too weak to receive electricity",0.44727707,0,0,1.0
778,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","Like other electronics, if you build up strength, the air conditioner will not turn off.""",0.5466528,1,0,1.0
779,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because objects that use current heavily automatically stop supplying current.,0.60884386,0,0,1.0
780,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",This is because the current supply is automatically cut off for objects that are heavily used.,0.56867045,0,0,1.0
781,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","It is not all connected to one side like a serial connection, but it is divided and connected, so even if one side is turned off, there is no problem with the other.",0.6761979,0,0,1.0
782,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","When a current above the limit flows, it cuts itself off, using a fuse, a safety device that cuts off the circuit, and a component of the circuit, to stop using over-used objects and electricity supply.",0.60263383,0,0,1.0
783,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It's better to check that the wires connected to the power outlet are turned off,0.39749828,0,0,1.0
784,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",It is to use a fuse to prevent the use of electricity by an object that has an excessive supply of electricity,0.48045784,0,0,1.0
785,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Use a fuse to stop the supply of electricity to an object that has an excessive supply of electricity.,0.4806541,0,0,1.0
786,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The air conditioner itself is overloaded,0.3911257,0,0,1.0
787,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Use a fuse to cut off an oversupply of electricity,0.56266975,0,0,1.0
788,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Parallel connection,0.13264297,0,0,1.0
789,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",The electricity turns off automatically when you use a lot of electricity,0.57417107,0,0,1.0
790,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",Because it's connected in parallel,0.22807477,0,0,1.0
791,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",I don't know.,-0.0100355875,0,0,1.0
792,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","""When replacing an outlet, insert a screw that secures the outlet to the wall, and if you insert a longer screw than necessary, you will be able to cover the electrical wire",0.4065872,0,0,1.0
793,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.",nan,0.004138541,1,0,1.0
794,"Since the circuits are connected in parallel, each electronic product is independently supplied with power. The power of the air conditioner is quickly cut off due to the over-current prevention of the air conditioner, so the power of the outlet is not consumed, so there is no problem with other products. Therefore, the current of other electronic devices was constant.","You take it off, and you put an electric wire on the ground pole, and you put it on the ground pole like an air conditioner, and you put it on the ground",0.4902496,0,0,1.0
